!-------------------------------------------------------------------------------------------------------------------------------------------------------------
!**********************HMS NMR not locking from this point on!! Setting by current. Buyer beware!***************************************************************
!**********************BELOW:SHMS calorimeter crate was in a weird state so will require different parameters when replaying:BELOW**********************************************
!**********************ABOVE:SHMS calorimeter crate was in a weird state so will require different parameters when replaying:ABOVE**********************************************
!****** Changed SHMS polarity for pi+**********************
!*****Starting z=0.5 (pi+ setting)*******************
!**********Start positron background measurements****************************
!** Done with positrons. Starting z=0.5, theta_pq=5.2 degrees, pi+ production
!***** switch to pi-
!**** Switch to positrons. No comments on runsheets!!!!! Aaargh.
24750	  08/10	     19:44	  8.565	55     LH2	-1.531	29.05	-3.632	14.37	-1,-1,-1,1,-1,-1	HMSDIS		0
24763	  08/11	     02:25	  8.565	40     Dummy	-1.531	29.05	-3.632	14.37	-1,-1,-1,-1,-1,-1	HMSDIS		0
24792	  08/11	     20:33	  8.565	55     LH2	-1.531	29.05	+3.632	14.37	-1,-1,-1,0,-1,-1	HMSDIS		Wrong prescale, but good DT test
24800	  08/12	     00:17	  8.565	40     Dummy	-1.531	29.05	+3.632	14.37	-1,-1,-1,0,-1,-1	HMSDIS		Beam off for 25 minutes at start
24847	  08/13	     07:37	  8.565	20     Carbon	+1.531	29.05	-5.265	12.00	-1,-1,-1,0,-1,-1	HMSDIS		Run during beam studies
24848	  08/13	     07:59	  8.565	40     Carbon	+1.531	29.05	-5.265	12.00	-1,-1,-1,1,-1,-1	HMSDIS		Run during beam studies
24849	  08/13	     08:42	  8.565	40     Carbon	+1.531	29.05	-5.265	12.00	-1,-1,-1,1,-1,-1	HMSDIS		Run during beam studies, also EDTM testing
!24850	  08/13	     08:44	  8.565	60     Carbon	+1.531	29.05	-5.265	12.00	-1,-1,-1,1,-1,-1	HMSDIS		EDTM testing
24851	  08/13	     08:45	  8.565	60     Carbon	+1.531	29.05	-5.265	12.00	-1,-1,-1,1,-1,-1	HMSDIS		EDTM testing
!24852	  08/13	     08:50	  8.565	60     Carbon	+1.531	29.05	-5.265	12.00	-1,-1,-1,1,-1,-1	HMSDIS		EDTM testing
!24853	  08/13	     09:14	  8.565	60     Carbon	+1.531	29.05	-5.265	12.00	-1,-1,-1,1,-1,-1	HMSDIS		EDTM testing
!24854	  08/13	     09:16	  8.565	60     Carbon	+1.531	29.05	-5.265	12.00	-1,-1,-1,1,-1,-1	HMSDIS		EDTM testing
!24855	  08/13	     09:32	  8.565	60     Carbon	+1.531	29.05	-5.265	12.00	-1,-1,-1,1,-1,-1	HMSDIS		EDTM testing
!24856	  08/13	     09:34	  8.565	60     Carbon	+1.531	29.05	-5.265	12.00	-1,-1,-1,1,-1,-1	HMSDIS		EDTM testing
!24857	  08/13	     09:36	  8.565	60     Carbon	+1.531	29.05	-5.265	12.00	-1,-1,-1,1,-1,-1	HMSDIS		EDTM testing
!24858	  08/13	     09:37	  8.565	60     Carbon	+1.531	29.05	-5.265	12.00	-1,-1,-1,1,-1,-1	HMSDIS		EDTM testing
!24859	  08/13	     10:16	  8.565	60     Carbon	+1.531	29.05	-5.265	12.00	-1,-1,-1,1,-1,-1	HMSDIS		EDTM testing
!24860	  08/13	     10:19	  8.565	60     Carbon	+1.531	29.05	-5.265	12.00	-1,-1,-1,1,-1,-1	HMSDIS		EDTM testing
