!-------------------------------------------------------------------------------------------------------------------------------------------------------------
!**********************HMS NMR not locking from this point on!! Setting by current. Buyer beware!***************************************************************
!**********************BELOW:SHMS calorimeter crate was in a weird state so will require different parameters when replaying:BELOW**********************************************
!**********************ABOVE:SHMS calorimeter crate was in a weird state so will require different parameters when replaying:ABOVE**********************************************
!****** Changed SHMS polarity for pi+**********************
!*****Starting z=0.5 (pi+ setting)*******************
!**********Start positron background measurements****************************
!** Done with positrons. Starting z=0.5, theta_pq=5.2 degrees, pi+ production
!***** switch to pi-
24013	  07/20	     22:25	  8.565	40     LH2	-1.531	29.06	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24014	  07/20	     22:56	  8.565	40     LH2	-1.531	29.06	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24015	  07/20	     23:28	  8.565	27     LH2	-1.531	29.06	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24016	  07/21      00:02	  8.565	13     LH2	-1.531	29.06	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24019	  07/21	     01:58	  8.565	20     LD2	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24020	  07/21	     02:30	  8.565	20     LD2	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0	
24021	  07/21	     03:07	  8.565	20     LD2	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24022	  07/21	     03:40	  8.565	20     LD2	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24023	  07/21	     04:15	  8.565	14     LD2	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24024	  07/21	     05:08	  8.565	14     LD2	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24026	  07/21	     05:42	  8.565	10     LD2	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24032	  07/21	     08:08	  8.565	40     Dummy	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24040	  07/21	     14:15	  8.565	30     Carbon	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	Current -> 35uA; run ended due to no beam
24041	  07/21	     17:30	  8.565	35     Carbon 	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24042	  07/21	     17:44	  8.565	35     Carbon	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
24043	  07/21	     18:16	  8.565	17     Carbon	-1.531	29.05	-4.868	7.87	-1,-1,-1,-1,-1,0	PI-SIDIS	0
